"Feature matrix below based on Winter 25 Release Notes as of December 27, 2024",Spring 25 Release Notes (PDF),,,Spring 25 Release Notes (HTML),,,,,,,,
,,,,,,,,,,,,
Elevate Your Customers’ Shopping Experience with the Enhanced Pay Now Store,,,Commerce,Salesforce Payments,,TRUE,,,,"Include products with the amount in the payment link to let your customers know exactly what they’re paying for. If you have a B2B or D2C store that uses Pay Now, you can monitor key performance metrics on the Insights dashboard to make more-informed business decisions. Upgrade from custom to managed checkout with a one-way switch to deliver a native checkout experience to your customers.",,
Capture or Refund Payments in the Payments Workspace,,,Commerce,Salesforce Payments,,TRUE,,,,"Manage transactions in one place. You no longer have to go to the dashboard of the payment gateway, such as Stripe, to capture or refund payments. The status of the payment determines which action is available. Capture is available only if the status is Authorized. Refund is available only if the status is Captured or Succeeded.",,
View Where a Payment Originates from in the Payments Workspace,,,Commerce,Salesforce Payments,,,TRUE,,,"Track payment sources to integrate Salesforce products with Payments. Each payment now shows the Salesforce application and the related object linked to the payment being made. Use the source information to integrate Payments into different Salesforce products.
",,
Get Improved Performance with the Enhanced Role List View,,,Customization,List Views,,TRUE,,,,"With a new user experience, you can view, sort, and filter user roles in a list format and edit roles inline. This enhancement makes it easier to manage role-based access control so that users see the data that they need.",,
Manage Permissions Sets with the Enhanced List View,,,Customization,List Views,,TRUE,,,,"This revamped user experience provides streamlined navigation, improved filtering options, search capabilities, and a more intuitive layout. This enhancement makes it easier to manage and navigate through permission sets. Key improvements include advanced filtering options, a more organized layout, and quicker access to critical actions.",,
View and Filter on More Fields in the Enhanced User List View,,,Customization,List Views,,TRUE,,,,"You can now work with user list views more effectively with new added fields. Add the Delegated Approver, End of Day, Is Partner, Start of Day, User Verified Email, User Verified Mobile Number and Password Expiration Date fields to your user list views. Then sort, filter, search, and edit your user records using these fields",,
Get Better Performance for List Views,,,Customization,List Views,,TRUE,,,,"To improve performance and meet the latest accessibility standards, list views for custom and standard objects now render with Lightning Web Components (LWC) instead of Aura. LWC, Salesforce’s newest framework, delivers your data faster and makes the latest features available for your list views. List views for custom and standard objects rendered with LWC have some differences, but overall, how your users work in list views hasn’t changed. Previously, list views rendered with LWC only in a sandbox.
",,
Delivered Idea: Sort List Views by Multiple Columns (Generally Available),,,Customization,List Views,,TRUE,,,,"To see your data in a more intuitive way and to make your list views more actionable, you can now sort list views on object home pages by up to five columns. Select the columns to sort by and whether to sort each column in ascending or descending order. To return to sorting by a single column, click a column header that isn’t included in your multiple column sort. Sorting by multiple columns affects only your user preferences, and you can’t save your multi-column sorting configuration as a default. We delivered this feature thanks to your ideas on IdeaExchange.",,
Delivered Idea: Organize Your Data with Multi-Column Sorting for Related Lists,,,Customization,List Views,,TRUE,,,,"To organize and understand your data better, sort related lists by up to five columns. Quickly identify patterns and trends so that you can make informed decisions. Previously, you could sort a related list by only a single column. We delivered this feature thanks to your ideas on IdeaExchange.",,
Enforce View Roles and Role Hierarchy Permission When Editing Public List View Visibility (Release Update),,,Customization,List Views,,,TRUE,,,"With this update, only users with the View Roles and Role Hierarchy permission can see or select from your org’s list of roles when they edit public list view visibility. This update was first available in Spring ’24. If you don’t use roles, this update has no impact.",,
Simplify Related List Component Configuration,,,Customization,List Views,,,TRUE,,,"When you configure a Dynamic Related List–Single component or a Related List–Single component, you now see the API names of the available related lists. Previously, you saw only the names of the related lists, which was confusing if multiple objects had the same name or similar names. Every API name is unique, so the additional information makes it easier to identify and select the related list that you want.",,
Edit List Filters Option Is No Longer Available,,,Customization,List Views,,TRUE,,,,"The Edit List Filters option in List Views Control is removed from all list views. To edit your list view filters, click the Filters icon. Previously, the Edit List Filters option was unavailable only for list views rendered with Lightning Web Components (LWC).",,
Delivered Idea: Manage Included Permission Sets in Permission Set Groups via Summaries,,,Customization,Permissions,,,TRUE,,,"Update access more efficiently by specifying which permission set groups include a permission set directly from the permission set’s summary. Previously, to manage included permission sets, you were required to navigate to each permission set group’s page. We delivered this feature thanks to your ideas on IdeaExchange.",,
Delivered Idea: Allow Users to View All Fields for a Specified Object,,,Customization,Permissions,,,TRUE,,,"It’s easier to manage permissions for users who require broad data access. Assign the object-level View All Fields permission, which grants assignees access to all fields and field data for a specific object. This permission is available for all standard and custom objects that support field permissions. Users are automatically granted access for any new fields created for the object. We delivered this feature thanks to your ideas on IdeaExchange.",,
